ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,label
132,0,0,0,76,26,34,12,0,0
817,192,0,231,11,10,0,0,2,0
1126,0,120,164,248,96,32,32,0,0
1034,192,0,0,5,14,24,6,0,0
132,0,0,0,76,26,35,12,0,0
817,192,0,231,12,10,0,0,2,0
1126,0,120,168,248,96,32,32,0,0
132,0,0,0,76,26,36,12,0,0
1034,192,0,0,5,14,24,18,0,0
817,192,0,231,13,10,0,0,2,0
1126,0,120,172,248,96,32,32,0,0
132,0,0,0,76,26,37,12,0,0
817,192,0,231,14,10,0,0,2,0
1034,192,0,0,5,14,24,30,0,0
1126,0,120,176,248,96,32,32,0,0
132,0,0,0,76,26,38,12,0,0
817,192,0,231,15,10,0,0,2,0
1126,0,120,180,248,96,32,32,0,0
1034,192,0,0,5,14,24,42,0,0
132,0,0,0,76,26,39,12,0,0
817,192,0,231,16,10,0,0,2,0
1126,0,120,184,248,96,32,32,0,0
1034,192,0,0,5,14,24,54,0,0
1077,40,32,13,28,0,0,33,0,0
132,0,0,0,76,26,40,12,0,0
817,192,0,231,17,10,0,0,2,0
1126,0,120,188,248,96,32,32,0,0
1034,192,0,0,5,14,24,66,0,0
1072,129,0,7,52,100,5,0,2,0
1077,40,32,13,24,0,0,32,0,0
132,0,0,0,76,26,41,12,0,0
817,192,0,231,18,10,0,0,2,0
1126,0,120,192,248,96,32,32,0,0
132,0,0,0,76,26,42,12,0,0
1034,192,0,0,5,14,24,78,0,0
817,192,0,231,19,10,0,0,2,0
1126,0,120,196,248,96,32,32,0,0
132,0,0,0,76,26,43,12,0,0
817,192,0,231,20,10,0,0,2,0
1034,192,0,0,5,14,24,90,0,0
1126,0,120,200,248,96,32,32,0,0
132,0,0,0,76,26,44,12,0,0
817,192,0,231,21,10,0,0,2,0
1126,0,120,204,248,96,32,32,0,0
1034,192,0,0,5,14,24,102,0,0
132,0,0,0,76,26,45,12,0,0
817,192,0,231,22,10,0,0,2,0
1126,0,120,208,248,96,32,32,0,0
1034,192,0,0,5,14,24,114,0,0
132,0,0,0,76,26,46,12,0,0
817,192,0,231,23,10,0,0,2,0
1126,0,120,212,248,96,32,32,0,0
1034,192,0,0,5,14,24,126,0,0
132,0,0,0,76,26,47,12,0,0
817,192,0,231,24,10,0,0,2,0
1126,0,120,216,248,96,32,32,0,0
132,0,0,0,76,26,48,12,0,0
1034,192,0,0,5,14,24,138,0,0
817,192,0,231,25,10,0,0,2,0
1126,0,120,220,248,96,32,32,0,0
132,0,0,0,76,26,49,12,0,0
817,192,0,231,26,10,0,0,2,0
1034,192,0,0,5,14,24,150,0,0
1126,0,120,224,248,96,32,32,0,0
132,0,0,0,76,26,50,12,0,0
817,192,0,231,27,10,0,0,2,0
1077,124,112,8,28,0,4,33,0,0
1126,0,120,228,248,96,32,32,0,0
1034,192,0,0,5,14,24,162,0,0
132,0,0,0,76,26,51,12,0,0
817,192,0,231,28,10,0,0,2,0
1077,124,112,8,24,0,4,32,0,0
1126,0,120,232,248,96,32,32,0,0
1034,192,0,0,5,14,24,174,0,0
132,0,0,0,76,26,52,12,0,0
817,192,0,231,29,10,0,0,2,0
1126,0,120,236,248,96,32,32,0,0
1034,192,0,0,5,14,24,186,0,0
132,0,0,0,76,26,53,12,0,0
817,192,0,231,30,10,0,0,2,0
1126,0,124,0,248,96,32,32,0,0
132,0,0,0,76,26,54,12,0,0
1034,192,0,0,5,14,24,198,0,0
817,192,0,231,31,10,0,0,2,0
1126,0,124,4,248,96,32,32,0,0
132,0,0,0,76,26,55,12,0,0
817,192,0,231,32,10,0,0,2,0
1034,192,0,0,5,14,24,210,0,0
1126,0,124,8,248,96,32,32,0,0
132,0,0,0,76,26,56,12,0,0
817,192,0,231,33,10,0,0,2,0
1126,0,124,12,248,96,32,32,0,0
1034,192,0,0,5,14,24,222,0,0
132,0,0,0,76,26,57,12,0,0
817,192,0,231,34,10,0,0,2,0
1126,0,124,16,248,96,32,32,0,0
1034,192,0,0,5,14,24,234,0,0
132,0,0,0,76,26,58,12,0,0
817,192,0,231,35,10,0,0,2,0
1126,0,124,20,248,96,32,32,0,0
1034,192,0,0,5,14,24,246,0,0
1077,40,32,5,16,0,0,32,0,0
132,0,0,0,76,26,59,12,0,0
817,192,0,231,36,10,0,0,2,0
1126,0,124,24,248,96,32,32,0,0
132,0,0,0,76,27,0,12,0,0
1034,192,0,0,5,14,25,2,0,0
817,192,0,231,37,10,0,0,2,0
1126,0,124,28,248,96,32,32,0,0
132,0,0,0,76,27,1,12,0,0
817,192,0,231,38,10,0,0,2,0
1034,192,0,0,5,14,25,14,0,0
1126,0,124,32,248,96,32,32,0,0
132,0,0,0,76,27,2,12,0,0
817,192,0,231,39,10,0,0,2,0
1126,0,124,36,248,96,32,32,0,0
1034,192,0,0,5,14,25,26,0,0
132,0,0,0,76,27,3,12,0,0
817,192,0,231,40,10,0,0,2,0
1126,0,124,40,248,96,32,32,0,0
1034,192,0,0,5,14,25,38,0,0
132,0,0,0,76,27,4,12,0,0
817,192,0,231,41,10,0,0,2,0
1126,0,124,44,248,96,32,32,0,0
1034,192,0,0,5,14,25,50,0,0
132,0,0,0,76,27,5,12,0,0
817,192,0,231,42,10,0,0,2,0
1126,0,124,48,248,96,32,32,0,0
132,0,0,0,76,27,6,12,0,0
1034,192,0,0,5,14,25,62,0,0
817,192,0,231,43,10,0,0,2,0
1126,0,124,52,248,96,32,32,0,0
132,0,0,0,76,27,7,12,0,0
817,192,0,231,44,10,0,0,2,0
1034,192,0,0,5,14,25,74,0,0
1126,0,124,56,248,96,32,32,0,0
132,0,0,0,76,27,8,12,0,0
817,192,0,231,45,10,0,0,2,0
1126,0,124,60,248,96,32,32,0,0
1034,192,0,0,5,14,25,86,0,0
132,0,0,0,76,27,9,12,0,0
817,192,0,231,46,10,0,0,2,0
1126,0,124,64,248,96,32,32,0,0
1034,192,0,0,5,14,25,98,0,0
132,0,0,0,76,27,10,12,0,0
817,192,0,231,47,10,0,0,2,0
1126,0,124,68,248,96,32,32,0,0
1034,192,0,0,5,14,25,110,0,0
132,0,0,0,76,27,11,12,0,0
817,192,0,231,48,10,0,0,2,0
1126,0,124,72,248,96,32,32,0,0
132,0,0,0,76,27,12,12,0,0
1034,192,0,0,5,14,25,122,0,0
817,192,0,231,49,10,0,0,2,0
1126,0,124,76,248,96,32,32,0,0
132,0,0,0,76,27,13,12,0,0
817,192,0,231,50,10,0,0,2,0
1034,192,0,0,5,14,25,134,0,0
1126,0,124,80,248,96,32,32,0,0
132,0,0,0,76,27,14,12,0,0
817,192,0,231,51,10,0,0,2,0
1126,0,124,84,248,96,32,32,0,0
1034,192,0,0,5,14,25,146,0,0
132,0,0,0,76,27,15,12,0,0
817,192,0,231,52,10,0,0,2,0
1126,0,124,88,248,96,32,32,0,0
1034,192,0,0,5,14,25,158,0,0
132,0,0,0,76,27,16,12,0,0
817,192,0,231,53,10,0,0,2,0
1126,0,124,92,248,96,32,32,0,0
1034,192,0,0,5,14,25,170,0,0
132,0,0,0,76,27,17,12,0,0
817,192,0,231,54,10,0,0,2,0
1126,0,124,96,248,96,32,32,0,0
132,0,0,0,76,27,18,12,0,0
1034,192,0,0,5,14,25,182,0,0
817,192,0,231,55,10,0,0,2,0
1126,0,124,100,248,96,32,32,0,0
132,0,0,0,76,27,19,12,0,0
817,192,0,231,56,10,0,0,2,0
1034,192,0,0,5,14,25,194,0,0
1126,0,124,104,248,96,32,32,0,0
132,0,0,0,76,27,20,12,0,0
817,192,0,231,57,10,0,0,2,0
1126,0,124,108,248,96,32,32,0,0
1034,192,0,0,5,14,25,206,0,0
132,0,0,0,76,27,21,12,0,0
817,192,0,231,58,10,0,0,2,0
1126,0,124,112,248,96,32,32,0,0
1034,192,0,0,5,14,25,218,0,0
132,0,0,0,76,27,22,12,0,0
817,192,0,231,59,10,0,0,2,0
1126,0,124,116,248,96,32,32,0,0
1034,192,0,0,5,14,25,230,0,0
132,0,0,0,76,27,23,12,0,0
817,192,0,231,60,10,0,0,2,0
1126,0,124,120,248,96,32,32,0,0
132,0,0,0,76,27,24,12,0,0
1034,192,0,0,5,14,25,242,0,0
817,192,0,231,61,10,0,0,2,0
1126,0,124,124,248,96,32,32,0,0
132,0,0,0,76,27,25,12,0,0
817,192,0,231,62,10,0,0,2,0
1034,192,0,0,5,14,25,254,0,0
1126,0,124,128,248,96,32,32,0,0
132,0,0,0,76,27,26,12,0,0
817,192,0,231,63,10,0,0,2,0
1126,0,124,132,248,96,32,32,0,0
1034,192,0,0,5,14,26,10,0,0
132,0,0,0,76,27,27,12,0,0
817,192,0,231,64,10,0,0,2,0
1126,0,124,136,248,96,32,32,0,0
1034,192,0,0,5,14,26,22,0,0
132,0,0,0,76,27,28,12,0,0
817,192,0,231,65,10,0,0,2,0
1126,0,124,140,248,96,32,32,0,0
1034,192,0,0,5,14,26,34,0,0
132,0,0,0,76,27,29,12,0,0
817,192,0,231,66,10,0,0,2,0
1126,0,124,144,248,96,32,32,0,0
132,0,0,0,76,27,30,12,0,0
1034,192,0,0,5,14,26,46,0,0
817,192,0,231,67,10,0,0,2,0
1126,0,124,148,248,96,32,32,0,0
132,0,0,0,76,27,31,12,0,0
817,192,0,231,68,10,0,0,2,0
1034,192,0,0,5,14,26,58,0,0
1126,0,124,152,248,96,32,32,0,0
132,0,0,0,76,27,32,12,0,0
817,192,0,231,69,10,0,0,2,0
1126,0,124,156,248,96,32,32,0,0
1034,192,0,0,5,14,26,70,0,0
132,0,0,0,76,27,33,12,0,0
817,192,0,231,70,10,0,0,2,0
1126,0,124,160,248,96,32,32,0,0
1034,192,0,0,5,14,26,82,0,0
132,0,0,0,76,27,34,12,0,0
817,192,0,231,71,10,0,0,2,0
1126,0,124,164,248,96,32,32,0,0
1034,192,0,0,5,14,26,94,0,0
132,0,0,0,76,27,35,12,0,0
817,192,0,231,72,10,0,0,2,0
1126,0,124,168,248,96,32,32,0,0
132,0,0,0,76,27,36,12,0,0
1034,192,0,0,5,14,26,106,0,0
817,192,0,231,73,10,0,0,2,0
1126,0,124,172,248,96,32,32,0,0
132,0,0,0,76,27,37,12,0,0
817,192,0,231,74,10,0,0,2,0
1034,192,0,0,5,14,26,118,0,0
1126,0,124,176,248,96,32,32,0,0
132,0,0,0,76,27,38,12,0,0
817,192,0,231,75,10,0,0,2,0
1126,0,124,180,248,96,32,32,0,0
1034,192,0,0,5,14,26,130,0,0
132,0,0,0,76,27,39,12,0,0
817,192,0,231,76,10,0,0,2,0
1126,0,124,184,248,96,32,32,0,0
1034,192,0,0,5,14,26,142,0,0
132,0,0,0,76,27,40,12,0,0
817,192,0,231,77,10,0,0,2,0
1126,0,124,188,248,96,32,32,0,0
1034,192,0,0,5,14,26,154,0,0
132,0,0,0,76,27,41,12,0,0
817,192,0,231,78,10,0,0,2,0
1126,0,124,192,248,96,32,32,0,0
132,0,0,0,76,27,42,12,0,0
1034,192,0,0,5,14,26,166,0,0
817,192,0,231,79,10,0,0,2,0
1126,0,124,196,248,96,32,32,0,0
132,0,0,0,76,27,43,12,0,0
817,192,0,231,80,10,0,0,2,0
1034,192,0,0,5,14,26,178,0,0
1126,0,124,200,248,96,32,32,0,0
132,0,0,0,76,27,44,12,0,0
817,192,0,231,81,10,0,0,2,0
1126,0,124,204,248,96,32,32,0,0
1034,192,0,0,5,14,26,190,0,0
132,0,0,0,76,27,45,12,0,0
817,192,0,231,82,10,0,0,2,0
1126,0,124,208,248,96,32,32,0,0
1034,192,0,0,5,14,26,202,0,0
132,0,0,0,76,27,46,12,0,0
817,192,0,231,83,10,0,0,2,0
1126,0,124,212,248,96,32,32,0,0
1034,192,0,0,5,14,26,214,0,0
132,0,0,0,76,27,47,12,0,0
817,192,0,231,84,10,0,0,2,0
1126,0,124,216,248,96,32,32,0,0
132,0,0,0,76,27,48,12,0,0
1034,192,0,0,5,14,26,226,0,0
817,192,0,231,85,10,0,0,2,0
1126,0,124,220,248,96,32,32,0,0
132,0,0,0,76,27,49,12,0,0
817,192,0,231,86,10,0,0,2,0
1034,192,0,0,5,14,26,238,0,0
1126,0,124,224,248,96,32,32,0,0
132,0,0,0,76,27,50,12,0,0
817,192,0,231,87,10,0,0,2,0
1126,0,124,228,248,96,32,32,0,0
1034,192,0,0,5,14,26,250,0,0
132,0,0,0,76,27,51,12,0,0
817,192,0,231,88,10,0,0,2,0
1126,0,124,232,248,96,32,32,0,0
1034,192,0,0,5,14,27,6,0,0
132,0,0,0,76,27,52,12,0,0
817,192,0,231,89,10,0,0,2,0
1126,0,124,236,248,96,32,32,0,0
1034,192,0,0,5,14,27,18,0,0
132,0,0,0,76,27,53,12,0,0
817,192,0,231,90,10,0,0,2,0
1126,0,128,0,248,96,32,32,0,0
132,0,0,0,76,27,54,12,0,0
1034,192,0,0,5,14,27,30,0,0
817,192,0,231,91,10,0,0,2,0
1126,0,128,4,248,96,32,32,0,0
132,0,0,0,76,27,55,12,0,0
817,192,0,231,92,10,0,0,2,0
1034,192,0,0,5,14,27,42,0,0
1126,0,128,8,248,96,32,32,0,0
132,0,0,0,76,27,56,12,0,0
817,192,0,231,93,10,0,0,2,0
1126,0,128,12,248,96,32,32,0,0
1034,192,0,0,5,14,27,54,0,0
132,0,0,0,76,27,57,12,0,0
817,192,0,231,94,10,0,0,2,0
1126,0,128,16,248,96,32,32,0,0
1034,192,0,0,5,14,27,66,0,0
132,0,0,0,76,27,58,12,0,0
817,192,0,231,95,10,0,0,2,0
1126,0,128,20,248,96,32,32,0,0
1034,192,0,0,5,14,27,78,0,0
132,0,0,0,76,27,59,12,0,0
817,192,0,231,96,10,0,0,2,0
1126,0,128,24,248,96,32,32,0,0
132,0,0,0,76,28,0,12,0,0
1034,192,0,0,5,14,27,90,0,0
817,192,0,231,97,10,0,0,2,0
1126,0,128,28,248,96,32,32,0,0
132,0,0,0,76,28,1,12,0,0
817,192,0,231,98,10,0,0,2,0
1034,192,0,0,5,14,27,102,0,0
1126,0,128,32,248,96,32,32,0,0
132,0,0,0,76,28,2,12,0,0
817,192,0,231,99,10,0,0,2,0
1126,0,128,36,248,96,32,32,0,0
1034,192,0,0,5,14,27,114,0,0
132,0,0,0,76,28,3,12,0,0
817,192,0,231,100,10,0,0,2,0
1126,0,128,40,248,96,32,32,0,0
1034,192,0,0,5,14,27,126,0,0
132,0,0,0,76,28,4,12,0,0
817,192,0,231,101,10,0,0,2,0
1126,0,128,44,248,96,32,32,0,0
1034,192,0,0,5,14,27,138,0,0
132,0,0,0,76,28,5,12,0,0
817,192,0,231,102,10,0,0,2,0
1126,0,128,48,248,96,32,32,0,0
132,0,0,0,76,28,6,12,0,0
1034,192,0,0,5,14,27,150,0,0
817,192,0,231,103,10,0,0,2,0
1126,0,128,52,248,96,32,32,0,0
132,0,0,0,76,28,7,12,0,0
817,192,0,231,104,10,0,0,2,0
1034,192,0,0,5,14,27,162,0,0
1126,0,128,56,248,96,32,32,0,0
132,0,0,0,76,28,8,12,0,0
817,192,0,231,105,10,0,0,2,0
1126,0,128,60,248,96,32,32,0,0
1034,192,0,0,5,14,27,174,0,0
132,0,0,0,76,28,9,12,0,0
817,192,0,231,106,10,0,0,2,0
1126,0,128,64,248,96,32,32,0,0
1034,192,0,0,5,14,27,186,0,0
132,0,0,0,76,28,10,12,0,0
817,192,0,231,107,10,0,0,2,0
1126,0,128,68,248,96,32,32,0,0
1034,192,0,0,5,14,27,198,0,0
132,0,0,0,76,28,11,12,0,0
817,192,0,231,108,10,0,0,2,0
1126,0,128,72,248,96,32,32,0,0
132,0,0,0,76,28,12,12,0,0
1034,192,0,0,5,14,27,210,0,0
817,192,0,231,109,10,0,0,2,0
1126,0,128,76,248,96,32,32,0,0
132,0,0,0,76,28,13,12,0,0
817,192,0,231,110,10,0,0,2,0
1034,192,0,0,5,14,27,222,0,0
1126,0,128,80,248,96,32,32,0,0
132,0,0,0,76,28,14,12,0,0
817,192,0,231,111,10,0,0,2,0
1126,0,128,84,248,96,32,32,0,0
1034,192,0,0,5,14,27,234,0,0
132,0,0,0,76,28,15,12,0,0
817,192,0,231,112,10,0,0,2,0
1126,0,128,88,248,96,32,32,0,0
1034,192,0,0,5,14,27,246,0,0
132,0,0,0,76,28,16,12,0,0
817,192,0,231,113,10,0,0,2,0
1126,0,128,92,248,96,32,32,0,0
1034,192,0,0,5,14,28,2,0,0
132,0,0,0,76,28,17,12,0,0
817,192,0,231,114,10,0,0,2,0
1126,0,128,96,248,96,32,32,0,0
132,0,0,0,76,28,18,12,0,0
1034,192,0,0,5,14,28,14,0,0
817,192,0,231,115,10,0,0,2,0
1126,0,128,100,248,96,32,32,0,0
132,0,0,0,76,28,19,12,0,0
817,192,0,231,116,10,0,0,2,0
1034,192,0,0,5,14,28,26,0,0
1126,0,128,104,248,96,32,32,0,0
132,0,0,0,76,28,20,12,0,0
817,192,0,231,117,10,0,0,2,0
1126,0,128,108,248,96,32,32,0,0
1034,192,0,0,5,14,28,38,0,0
132,0,0,0,76,28,21,12,0,0
817,192,0,231,118,10,0,0,2,0
1126,0,128,112,248,96,32,32,0,0
1034,192,0,0,5,14,28,50,0,0
132,0,0,0,76,28,22,12,0,0
817,192,0,231,119,10,0,0,2,0
1126,0,128,116,248,96,32,32,0,0
1034,192,0,0,5,14,28,62,0,0
132,0,0,0,76,28,23,12,0,0
817,192,0,231,120,10,0,0,2,0
1126,0,128,120,248,96,32,32,0,0
132,0,0,0,76,28,24,12,0,0
1034,192,0,0,5,14,28,74,0,0
817,192,0,231,121,10,0,0,2,0
1126,0,128,124,248,96,32,32,0,0
132,0,0,0,76,28,25,12,0,0
817,192,0,231,122,10,0,0,2,0
1034,192,0,0,5,14,28,86,0,0
1126,0,128,128,248,96,32,32,0,0
132,0,0,0,76,28,26,12,0,0
817,192,0,231,123,10,0,0,2,0
1126,0,128,132,248,96,32,32,0,0
1034,192,0,0,5,14,28,98,0,0
132,0,0,0,76,28,27,12,0,0
817,192,0,231,124,10,0,0,2,0
1126,0,128,136,248,96,32,32,0,0
1034,192,0,0,5,14,28,110,0,0
132,0,0,0,76,28,28,12,0,0
817,192,0,231,125,10,0,0,2,0
1126,0,128,140,248,96,32,32,0,0
1034,192,0,0,5,14,28,122,0,0
132,0,0,0,76,28,29,12,0,0
817,192,0,231,126,10,0,0,2,0
1126,0,128,144,248,96,32,32,0,0
132,0,0,0,76,28,30,12,0,0
1034,192,0,0,5,14,28,134,0,0
817,192,0,231,127,10,0,0,2,0
1126,0,128,148,248,96,32,32,0,0
132,0,0,0,76,28,31,12,0,0
817,192,0,231,128,10,0,0,2,0
1034,192,0,0,5,14,28,146,0,0
1126,0,128,152,248,96,32,32,0,0
132,0,0,0,76,28,32,12,0,0
817,192,0,231,129,10,0,0,2,0
1126,0,128,156,248,96,32,32,0,0
1034,192,0,0,5,14,28,158,0,0
132,0,0,0,76,28,33,12,0,0
817,192,0,231,130,10,0,0,2,0
1126,0,128,160,248,96,32,32,0,0
1034,192,0,0,5,14,28,170,0,0
132,0,0,0,76,28,34,12,0,0
817,192,0,231,131,10,0,0,2,0
1126,0,128,164,248,96,32,32,0,0
1034,192,0,0,5,14,28,182,0,0
132,0,0,0,76,28,35,12,0,0
817,192,0,231,132,10,0,0,2,0
1126,0,128,168,248,96,32,32,0,0
132,0,0,0,76,28,36,12,0,0
1034,192,0,0,5,14,28,194,0,0
817,192,0,231,133,10,0,0,2,0
1126,0,128,172,248,96,32,32,0,0
132,0,0,0,76,28,37,12,0,0
817,192,0,231,134,10,0,0,2,0
1034,192,0,0,5,14,28,206,0,0
1126,0,128,176,248,96,32,32,0,0
132,0,0,0,76,28,38,12,0,0
817,192,0,231,135,10,0,0,2,0
1126,0,128,180,248,96,32,32,0,0
1034,192,0,0,5,14,28,218,0,0
132,0,0,0,76,28,39,12,0,0
817,192,0,231,136,10,0,0,2,0
1126,0,128,184,248,96,32,32,0,0
1034,192,0,0,5,14,28,230,0,0
132,0,0,0,76,28,40,12,0,0
817,192,0,231,137,10,0,0,2,0
1126,0,128,188,248,96,32,32,0,0
1034,192,0,0,5,14,28,242,0,0
132,0,0,0,76,28,41,12,0,0
817,192,0,231,138,10,0,0,2,0
1126,0,128,192,248,96,32,32,0,0
132,0,0,0,76,28,42,12,0,0
1034,192,0,0,5,14,28,254,0,0
817,192,0,231,139,10,0,0,2,0
1126,0,128,196,248,96,32,32,0,0
132,0,0,0,76,28,43,12,0,0
817,192,0,231,140,10,0,0,2,0
1034,192,0,0,5,14,29,10,0,0
1126,0,128,200,248,96,32,32,0,0
132,0,0,0,76,28,44,12,0,0
817,192,0,231,141,10,0,0,2,0
1126,0,128,204,248,96,32,32,0,0
1034,192,0,0,5,14,29,22,0,0
132,0,0,0,76,28,45,12,0,0
817,192,0,231,142,10,0,0,2,0
1126,0,128,208,248,96,32,32,0,0
1034,192,0,0,5,14,29,34,0,0
132,0,0,0,76,28,46,12,0,0
817,192,0,231,143,10,0,0,2,0
1126,0,128,212,248,96,32,32,0,0
1034,192,0,0,5,14,29,46,0,0
132,0,0,0,76,28,47,12,0,0
817,192,0,231,144,10,0,0,2,0
1126,0,128,216,248,96,32,32,0,0
132,0,0,0,76,28,48,12,0,0
1034,192,0,0,5,14,29,58,0,0
817,192,0,231,145,10,0,0,2,0
1126,0,128,220,248,96,32,32,0,0
132,0,0,0,76,28,49,12,0,0
817,192,0,231,146,10,0,0,2,0
1034,192,0,0,5,14,29,70,0,0
1126,0,128,224,248,96,32,32,0,0
132,0,0,0,76,28,50,12,0,0
817,192,0,231,147,10,0,0,2,0
1126,0,128,228,248,96,32,32,0,0
1034,192,0,0,5,14,29,82,0,0
132,0,0,0,76,28,51,12,0,0
817,192,0,231,148,10,0,0,2,0
1126,0,128,232,248,96,32,32,0,0
1034,192,0,0,5,14,29,94,0,0
132,0,0,0,76,28,52,12,0,0
817,192,0,231,149,10,0,0,2,0
1126,0,128,236,248,96,32,32,0,0
1034,192,0,0,5,14,29,106,0,0
132,0,0,0,76,28,53,12,0,0
817,192,0,231,150,10,0,0,2,0
1126,0,132,0,248,96,32,32,0,0
132,0,0,0,76,28,54,12,0,0
1034,192,0,0,5,14,29,118,0,0
817,192,0,231,151,10,0,0,2,0
1126,0,132,4,248,96,32,32,0,0
132,0,0,0,76,28,55,12,0,0
817,192,0,231,152,10,0,0,2,0
1034,192,0,0,5,14,29,130,0,0
1126,0,132,8,248,96,32,32,0,0
132,0,0,0,76,28,56,12,0,0
817,192,0,231,153,10,0,0,2,0
1126,0,132,12,248,96,32,32,0,0
1034,192,0,0,5,14,29,142,0,0
132,0,0,0,76,28,57,12,0,0
817,192,0,231,154,10,0,0,2,0
1126,0,132,16,248,96,32,32,0,0
1034,192,0,0,5,14,29,154,0,0
132,0,0,0,76,28,58,12,0,0
817,192,0,231,155,10,0,0,2,0
1126,0,132,20,248,96,32,32,0,0
1034,192,0,0,5,14,29,166,0,0
132,0,0,0,76,28,59,12,0,0
817,192,0,231,156,10,0,0,2,0
1126,0,132,24,248,96,32,32,0,0
132,0,0,0,76,29,0,12,0,0
1034,192,0,0,5,14,29,178,0,0
817,192,0,231,157,10,0,0,2,0
1126,0,132,28,248,96,32,32,0,0
132,0,0,0,76,29,1,12,0,0
817,192,0,231,158,10,0,0,2,0
1034,192,0,0,5,14,29,190,0,0
1126,0,132,32,248,96,32,32,0,0
132,0,0,0,76,29,2,12,0,0
817,192,0,231,159,10,0,0,2,0
1126,0,132,36,248,96,32,32,0,0
1034,192,0,0,5,14,29,202,0,0
132,0,0,0,76,29,3,12,0,0
817,192,0,231,160,10,0,0,2,0
1126,0,132,40,248,96,32,32,0,0
1034,192,0,0,5,14,29,214,0,0
132,0,0,0,76,29,4,12,0,0
817,192,0,231,161,10,0,0,2,0
1126,0,132,44,248,96,32,32,0,0
1034,192,0,0,5,14,29,226,0,0
132,0,0,0,76,29,5,12,0,0
817,192,0,231,162,10,0,0,2,0
1126,0,132,48,248,96,32,32,0,0
132,0,0,0,76,29,6,12,0,0
1034,192,0,0,5,14,29,238,0,0
817,192,0,231,163,10,0,0,2,0
1126,0,132,52,248,96,32,32,0,0
132,0,0,0,76,29,7,12,0,0
817,192,0,231,164,10,0,0,2,0
1034,192,0,0,5,14,29,250,0,0
1126,0,132,56,248,96,32,32,0,0
132,0,0,0,76,29,8,12,0,0
817,192,0,231,165,10,0,0,2,0
1126,0,132,60,248,96,32,32,0,0
1034,192,0,0,5,14,30,6,0,0
132,0,0,0,76,29,9,12,0,0
817,192,0,231,166,10,0,0,2,0
1126,0,132,64,248,96,32,32,0,0
1034,192,0,0,5,14,30,18,0,0
132,0,0,0,76,29,10,12,0,0
817,192,0,231,167,10,0,0,2,0
1126,0,132,68,248,96,32,32,0,0
1034,192,0,0,5,14,30,30,0,0
132,0,0,0,76,29,11,12,0,0
817,192,0,231,168,10,0,0,2,0
1126,0,132,72,248,96,32,32,0,0
132,0,0,0,76,29,12,12,0,0
1034,192,0,0,5,14,30,42,0,0
817,192,0,231,169,10,0,0,2,0
1126,0,132,76,248,96,32,32,0,0
132,0,0,0,76,29,13,12,0,0
817,192,0,231,170,10,0,0,2,0
1034,192,0,0,5,14,30,54,0,0
1126,0,132,80,248,96,32,32,0,0
132,0,0,0,76,29,14,12,0,0
817,192,0,231,171,10,0,0,2,0
1126,0,132,84,248,96,32,32,0,0
1034,192,0,0,5,14,30,66,0,0
132,0,0,0,76,29,15,12,0,0
817,192,0,231,172,10,0,0,2,0
1126,0,132,88,248,96,32,32,0,0
1034,192,0,0,5,14,30,78,0,0
132,0,0,0,76,29,16,12,0,0
817,192,0,231,173,10,0,0,2,0
1126,0,132,92,248,96,32,32,0,0
1034,192,0,0,5,14,30,90,0,0
132,0,0,0,76,29,17,12,0,0
817,192,0,231,174,10,0,0,2,0
1126,0,132,96,248,96,32,32,0,0
132,0,0,0,76,29,18,12,0,0
1034,192,0,0,5,14,30,102,0,0
817,192,0,231,175,10,0,0,2,0
1126,0,132,100,248,96,32,32,0,0
132,0,0,0,76,29,19,12,0,0
817,192,0,231,176,10,0,0,2,0
1034,192,0,0,5,14,30,114,0,0
1126,0,132,104,248,96,32,32,0,0
132,0,0,0,76,29,20,12,0,0
817,192,0,231,177,10,0,0,2,0
1126,0,132,108,248,96,32,32,0,0
1034,192,0,0,5,14,30,126,0,0
132,0,0,0,76,29,21,12,0,0
817,192,0,231,178,10,0,0,2,0
1126,0,132,112,248,96,32,32,0,0
1034,192,0,0,5,14,30,138,0,0
132,0,0,0,76,29,22,12,0,0
817,192,0,231,179,10,0,0,2,0
1126,0,132,116,248,96,32,32,0,0
1034,192,0,0,5,14,30,150,0,0
132,0,0,0,76,29,23,12,0,0
817,192,0,231,180,10,0,0,2,0
1126,0,132,120,248,96,32,32,0,0
132,0,0,0,76,29,24,12,0,0
1034,192,0,0,5,14,30,162,0,0
817,192,0,231,181,10,0,0,2,0
1126,0,132,124,248,96,32,32,0,0
132,0,0,0,76,29,25,12,0,0
817,192,0,231,182,10,0,0,2,0
1034,192,0,0,5,14,30,174,0,0
1126,0,132,128,248,96,32,32,0,0
132,0,0,0,76,29,26,12,0,0
817,192,0,231,183,10,0,0,2,0
1126,0,132,132,248,96,32,32,0,0
1034,192,0,0,5,14,30,186,0,0
132,0,0,0,76,29,27,12,0,0
817,192,0,231,184,10,0,0,2,0
1126,0,132,136,248,96,32,32,0,0
1034,192,0,0,5,14,30,198,0,0
132,0,0,0,76,29,28,12,0,0
817,192,0,231,185,10,0,0,2,0
1126,0,132,140,248,96,32,32,0,0
1034,192,0,0,5,14,30,210,0,0
132,0,0,0,76,29,29,12,0,0
817,192,0,231,186,10,0,0,2,0
1126,0,132,144,248,96,32,32,0,0
